transaction_id,customer_id,account_id,txn_type,amount,channel,branch_id,txn_date,status,description
TXN004095,CUST0202,ACC24576,UPI,488018.55,mobile,BR008,2024-04-24,SUCCESS,UPI via mobile
TXN004096,CUST0361,ACC95102,RTGS,238848.6,atm,BR003,2024-01-17,SUCCESS,RTGS via atm
TXN004097,CUST0015,ACC67741,NEFT,137193.45,atm,BR005,2024-01-25,SUCCESS,NEFT via atm
TXN004098,CUST0453,ACC68854,LOAN_EMI,203200.57,atm,BR003,2024-02-20,SUCCESS,LOAN_EMI via atm
TXN004099,CUST0498,ACC76977,FD_BOOKING,421265.42,internet,BR003,2024-06-11,SUCCESS,FD_BOOKING via internet
TXN004100,CUST0308,ACC29620,LOAN_EMI,167116.77,atm,BR007,2024-08-06,SUCCESS,LOAN_EMI via atm
TXN004101,CUST0587,ACC89574,DEPOSIT,496988.51,mobile,BR003,2024-12-14,SUCCESS,DEPOSIT via mobile
TXN004102,CUST0278,ACC15724,ATM_WITHDRAWAL,333136.99,branch,BR006,2024-05-04,SUCCESS,ATM_WITHDRAWAL via branch
TXN004103,CUST0168,ACC67447,PAYMENT,278593.43,upi,BR009,2024-09-07,PENDING,PAYMENT via upi
TXN004104,CUST0631,ACC27689,PAYMENT,417174.63,upi,BR010,2024-09-13,SUCCESS,PAYMENT via upi
TXN004105,CUST0367,ACC94790,LOAN_EMI,211660.47,pos,BR007,2024-03-19,SUCCESS,LOAN_EMI via pos
TXN004106,CUST0442,ACC21387,DEPOSIT,113405.04,atm,BR006,2024-08-09,SUCCESS,DEPOSIT via atm
TXN004107,CUST0054,ACC83342,LOAN_EMI,100465.51,upi,BR002,2024-12-10,SUCCESS,LOAN_EMI via upi
TXN004108,CUST0594,ACC31093,ATM_WITHDRAWAL,72914.7,mobile,BR006,2024-01-21,SUCCESS,ATM_WITHDRAWAL via mobile
TXN004109,CUST0054,ACC20112,TRANSFER,410979.11,atm,BR005,2024-07-21,SUCCESS,TRANSFER via atm
TXN004110,CUST0600,ACC66877,WITHDRAWAL,142443.07,branch,BR010,2024-02-01,SUCCESS,WITHDRAWAL via branch
TXN004111,CUST0109,ACC66320,ATM_WITHDRAWAL,177873.42,upi,BR010,2024-06-10,SUCCESS,ATM_WITHDRAWAL via upi
TXN004112,CUST0319,ACC42586,DEPOSIT,27433.91,atm,BR009,2024-05-28,SUCCESS,DEPOSIT via atm
TXN004113,CUST0671,ACC74345,LOAN_EMI,431111.56,upi,BR003,2024-01-21,SUCCESS,LOAN_EMI via upi
TXN004114,CUST0842,ACC27109,FD_BOOKING,332640.48,pos,BR010,2024-09-15,SUCCESS,FD_BOOKING via pos
TXN004115,CUST0845,ACC35887,DEPOSIT,249587.53,mobile,BR003,2024-02-14,PENDING,DEPOSIT via mobile
TXN004116,CUST0383,ACC62410,RTGS,443326.09,branch,BR008,2024-01-21,SUCCESS,RTGS via branch
TXN004117,CUST0684,ACC62955,WITHDRAWAL,432278.83,atm,BR002,2024-04-22,SUCCESS,WITHDRAWAL via atm
TXN004118,CUST0001,ACC93798,TRANSFER,178864.07,branch,BR007,2024-05-06,SUCCESS,TRANSFER via branch
TXN004119,CUST0470,ACC65119,LOAN_EMI,122675.17,pos,BR005,2024-11-14,SUCCESS,LOAN_EMI via pos
TXN004120,CUST0940,ACC66499,FD_BOOKING,30530.03,internet,BR004,2024-05-16,SUCCESS,FD_BOOKING via internet
TXN004121,CUST0689,ACC44522,WITHDRAWAL,40938.69,atm,BR001,2024-03-17,SUCCESS,WITHDRAWAL via atm
TXN004122,CUST0587,ACC56184,PAYMENT,358552.66,pos,BR009,2024-12-16,SUCCESS,PAYMENT via pos
TXN004123,CUST0614,ACC93796,NEFT,246822.52,internet,BR010,2024-12-06,SUCCESS,NEFT via internet
TXN004124,CUST0742,ACC19142,FD_BOOKING,440813.73,mobile,BR009,2024-12-26,SUCCESS,FD_BOOKING via mobile
TXN004125,CUST0169,ACC39938,DEPOSIT,402931.18,branch,BR007,2024-05-24,SUCCESS,DEPOSIT via branch
TXN004126,CUST0933,ACC96359,PAYMENT,313626.42,mobile,BR010,2024-08-15,SUCCESS,PAYMENT via mobile
TXN004127,CUST0302,ACC94327,LOAN_EMI,113709.0,upi,BR003,2024-10-23,SUCCESS,LOAN_EMI via upi
TXN004128,CUST0696,ACC69840,NEFT,214350.74,atm,BR005,2024-12-02,SUCCESS,NEFT via atm
TXN004129,CUST0878,ACC71924,UPI,64826.41,upi,BR007,2024-12-09,SUCCESS,UPI via upi
TXN004130,CUST0493,ACC29705,NEFT,105623.53,internet,BR002,2024-10-26,SUCCESS,NEFT via internet
TXN004131,CUST0462,ACC92289,WITHDRAWAL,10989.42,pos,BR010,2024-08-18,SUCCESS,WITHDRAWAL via pos
TXN004132,CUST0178,ACC90426,NEFT,82605.23,pos,BR004,2024-02-13,SUCCESS,NEFT via pos
TXN004133,CUST0135,ACC25873,TRANSFER,251431.21,atm,BR006,2024-09-12,FAILED,TRANSFER via atm
TXN004134,CUST0482,ACC16594,TRANSFER,142164.47,pos,BR002,2024-01-11,SUCCESS,TRANSFER via pos
TXN004135,CUST0481,ACC83892,RTGS,283981.15,internet,BR009,2024-12-09,SUCCESS,RTGS via internet
TXN004136,CUST0695,ACC55972,ATM_WITHDRAWAL,175204.01,branch,BR003,2024-04-10,SUCCESS,ATM_WITHDRAWAL via branch
TXN004137,CUST0272,ACC46075,DEPOSIT,358389.19,atm,BR001,2024-09-25,SUCCESS,DEPOSIT via atm
TXN004138,CUST0874,ACC95499,PAYMENT,35650.72,upi,BR004,2024-10-11,SUCCESS,PAYMENT via upi
TXN004139,CUST0300,ACC41280,FD_BOOKING,466485.18,pos,BR005,2024-06-20,SUCCESS,FD_BOOKING via pos
TXN004140,CUST0484,ACC37429,WITHDRAWAL,78107.79,mobile,BR002,2024-11-04,SUCCESS,WITHDRAWAL via mobile
TXN004141,CUST0187,ACC61570,LOAN_EMI,318729.91,branch,BR009,2024-02-11,SUCCESS,LOAN_EMI via branch
TXN004142,CUST0787,ACC74983,NEFT,252659.58,mobile,BR008,2024-11-15,SUCCESS,NEFT via mobile
TXN004143,CUST0060,ACC58486,DEPOSIT,222029.84,pos,BR006,2024-11-24,SUCCESS,DEPOSIT via pos
TXN004144,CUST0412,ACC27058,ATM_WITHDRAWAL,334398.64,mobile,BR008,2024-07-06,FAILED,ATM_WITHDRAWAL via mobile
TXN004145,CUST0731,ACC96084,PAYMENT,65087.95,internet,BR008,2024-03-01,FAILED,PAYMENT via internet
TXN004146,CUST0508,ACC89477,NEFT,26383.11,upi,BR008,2024-01-16,SUCCESS,NEFT via upi
TXN004147,CUST0811,ACC93989,PAYMENT,220520.46,pos,BR008,2024-08-22,SUCCESS,PAYMENT via pos
TXN004148,CUST0718,ACC95428,PAYMENT,310196.27,pos,BR007,2024-04-13,SUCCESS,PAYMENT via pos
TXN004149,CUST0112,ACC78049,LOAN_EMI,181038.12,internet,BR002,2024-11-26,SUCCESS,LOAN_EMI via internet
TXN004150,CUST0690,ACC39429,NEFT,457248.78,atm,BR010,2024-03-17,SUCCESS,NEFT via atm
TXN004151,CUST0828,ACC29242,RTGS,9025.6,atm,BR006,2024-02-11,SUCCESS,RTGS via atm
TXN004152,CUST0592,ACC51111,TRANSFER,240888.48,internet,BR008,2024-09-27,SUCCESS,TRANSFER via internet
TXN004153,CUST0506,ACC22957,FD_BOOKING,321426.01,upi,BR004,2024-04-07,SUCCESS,FD_BOOKING via upi
TXN004154,CUST0664,ACC68454,RTGS,470396.18,mobile,BR002,2024-11-07,SUCCESS,RTGS via mobile
TXN004155,CUST0837,ACC74894,FD_BOOKING,448382.14,branch,BR010,2024-07-24,SUCCESS,FD_BOOKING via branch
TXN004156,CUST0476,ACC59736,FD_BOOKING,315260.84,mobile,BR002,2024-01-26,SUCCESS,FD_BOOKING via mobile
TXN004157,CUST0045,ACC32482,UPI,264219.12,internet,BR010,2024-10-12,SUCCESS,UPI via internet
TXN004158,CUST0842,ACC78393,UPI,28294.92,branch,BR006,2024-02-21,SUCCESS,UPI via branch
TXN004159,CUST0334,ACC39793,NEFT,448747.72,branch,BR007,2024-04-04,SUCCESS,NEFT via branch
TXN004160,CUST0003,ACC53372,PAYMENT,443572.63,atm,BR010,2024-04-06,SUCCESS,PAYMENT via atm
TXN004161,CUST0479,ACC93059,RTGS,453441.1,upi,BR003,2024-12-28,FAILED,RTGS via upi
TXN004162,CUST0510,ACC47615,ATM_WITHDRAWAL,387376.48,mobile,BR007,2024-09-22,SUCCESS,ATM_WITHDRAWAL via mobile
TXN004163,CUST0325,ACC35484,WITHDRAWAL,38447.79,internet,BR003,2024-11-09,SUCCESS,WITHDRAWAL via internet
TXN004164,CUST0212,ACC80655,UPI,67085.46,upi,BR001,2024-08-11,SUCCESS,UPI via upi
TXN004165,CUST0198,ACC22717,LOAN_EMI,430571.57,internet,BR005,2024-11-20,SUCCESS,LOAN_EMI via internet
TXN004166,CUST0802,ACC25078,RTGS,353269.69,atm,BR005,2024-06-22,SUCCESS,RTGS via atm
TXN004167,CUST0996,ACC95413,ATM_WITHDRAWAL,87987.79,internet,BR004,2024-09-09,SUCCESS,ATM_WITHDRAWAL via internet
TXN004168,CUST0589,ACC28495,UPI,223433.15,upi,BR002,2024-06-15,SUCCESS,UPI via upi
TXN004169,CUST0235,ACC97262,ATM_WITHDRAWAL,264018.42,branch,BR008,2024-01-11,SUCCESS,ATM_WITHDRAWAL via branch
TXN004170,CUST0918,ACC80993,TRANSFER,174852.4,upi,BR002,2024-01-07,SUCCESS,TRANSFER via upi
TXN004171,CUST0545,ACC66958,UPI,65377.01,branch,BR008,2024-06-19,SUCCESS,UPI via branch
TXN004172,CUST0285,ACC58927,ATM_WITHDRAWAL,214874.13,branch,BR010,2024-07-26,SUCCESS,ATM_WITHDRAWAL via branch
TXN004173,CUST0471,ACC99954,ATM_WITHDRAWAL,398120.73,branch,BR006,2024-01-23,SUCCESS,ATM_WITHDRAWAL via branch
TXN004174,CUST0279,ACC10192,WITHDRAWAL,604.33,mobile,BR007,2024-11-12,SUCCESS,WITHDRAWAL via mobile
TXN004175,CUST0388,ACC49858,UPI,185134.0,upi,BR007,2024-06-24,SUCCESS,UPI via upi
TXN004176,CUST0198,ACC28254,RTGS,321477.78,atm,BR005,2024-02-25,SUCCESS,RTGS via atm
TXN004177,CUST0003,ACC66783,NEFT,162280.51,branch,BR003,2024-04-08,SUCCESS,NEFT via branch
TXN004178,CUST0803,ACC48923,ATM_WITHDRAWAL,380402.36,mobile,BR002,2024-05-23,SUCCESS,ATM_WITHDRAWAL via mobile
TXN004179,CUST0024,ACC64809,WITHDRAWAL,418863.81,internet,BR004,2024-08-08,SUCCESS,WITHDRAWAL via internet
TXN004180,CUST0810,ACC11663,FD_BOOKING,101999.6,internet,BR003,2024-09-20,SUCCESS,FD_BOOKING via internet
TXN004181,CUST0503,ACC79230,WITHDRAWAL,317509.13,atm,BR003,2024-10-07,SUCCESS,WITHDRAWAL via atm
TXN004182,CUST0590,ACC95110,ATM_WITHDRAWAL,55804.99,branch,BR008,2024-02-28,SUCCESS,ATM_WITHDRAWAL via branch
TXN004183,CUST0443,ACC62177,WITHDRAWAL,198714.07,branch,BR004,2024-07-28,SUCCESS,WITHDRAWAL via branch
TXN004184,CUST0060,ACC53471,RTGS,29396.1,branch,BR002,2024-08-22,SUCCESS,RTGS via branch
TXN004185,CUST0656,ACC99266,UPI,221588.25,atm,BR004,2024-02-20,SUCCESS,UPI via atm
TXN004186,CUST0292,ACC64055,UPI,16236.51,pos,BR007,2024-11-02,SUCCESS,UPI via pos
TXN004187,CUST0278,ACC90725,ATM_WITHDRAWAL,413715.89,mobile,BR003,2024-10-28,FAILED,ATM_WITHDRAWAL via mobile
TXN004188,CUST0225,ACC12411,NEFT,334798.8,atm,BR009,2024-09-10,SUCCESS,NEFT via atm
TXN004189,CUST0464,ACC83817,NEFT,254269.46,pos,BR003,2024-05-25,SUCCESS,NEFT via pos
TXN004190,CUST0357,ACC91490,ATM_WITHDRAWAL,493106.16,upi,BR007,2024-09-22,SUCCESS,ATM_WITHDRAWAL via upi
TXN004191,CUST0182,ACC68588,LOAN_EMI,460306.31,mobile,BR004,2024-01-28,SUCCESS,LOAN_EMI via mobile
TXN004192,CUST0037,ACC84695,UPI,32494.81,internet,BR005,2024-08-27,SUCCESS,UPI via internet
TXN004193,CUST0364,ACC12091,WITHDRAWAL,406225.03,mobile,BR004,2024-07-15,SUCCESS,WITHDRAWAL via mobile
TXN004194,CUST0745,ACC96228,WITHDRAWAL,32911.63,internet,BR007,2024-08-25,SUCCESS,WITHDRAWAL via internet
TXN004195,CUST0991,ACC18668,LOAN_EMI,8979.9,mobile,BR009,2024-03-10,SUCCESS,LOAN_EMI via mobile
TXN004196,CUST0416,ACC50446,RTGS,321316.04,branch,BR004,2024-08-03,SUCCESS,RTGS via branch
TXN004197,CUST0334,ACC17331,RTGS,139349.62,upi,BR003,2024-11-26,SUCCESS,RTGS via upi
TXN004198,CUST0677,ACC23871,FD_BOOKING,453168.64,atm,BR004,2024-08-18,SUCCESS,FD_BOOKING via atm
TXN004199,CUST0229,ACC25487,RTGS,31461.06,branch,BR009,2024-12-03,SUCCESS,RTGS via branch
TXN004200,CUST0391,ACC86049,DEPOSIT,13264.0,atm,BR010,2024-01-10,SUCCESS,DEPOSIT via atm
TXN004201,CUST0313,ACC46886,RTGS,130933.54,internet,BR009,2024-02-11,SUCCESS,RTGS via internet
TXN004202,CUST0779,ACC39194,RTGS,127554.06,mobile,BR008,2024-09-19,SUCCESS,RTGS via mobile
TXN004203,CUST0887,ACC92047,WITHDRAWAL,311162.74,upi,BR003,2024-07-26,SUCCESS,WITHDRAWAL via upi
TXN004204,CUST0611,ACC17123,DEPOSIT,311853.09,atm,BR001,2024-11-14,SUCCESS,DEPOSIT via atm
TXN004205,CUST0536,ACC19517,LOAN_EMI,154219.52,branch,BR007,2024-11-14,SUCCESS,LOAN_EMI via branch
TXN004206,CUST0399,ACC22585,WITHDRAWAL,238505.97,atm,BR003,2024-10-09,SUCCESS,WITHDRAWAL via atm
TXN004207,CUST0003,ACC63638,UPI,25171.47,branch,BR006,2024-12-17,SUCCESS,UPI via branch
TXN004208,CUST0353,ACC82662,TRANSFER,140137.27,upi,BR001,2024-05-20,SUCCESS,TRANSFER via upi
TXN004209,CUST0497,ACC99674,RTGS,487487.33,internet,BR008,2024-03-10,PENDING,RTGS via internet
TXN004210,CUST0035,ACC40208,DEPOSIT,98728.23,internet,BR002,2024-12-26,SUCCESS,DEPOSIT via internet
TXN004211,CUST0424,ACC22106,UPI,173839.8,pos,BR010,2024-07-06,SUCCESS,UPI via pos
TXN004212,CUST0703,ACC50647,RTGS,151944.24,atm,BR007,2024-05-21,FAILED,RTGS via atm
TXN004213,CUST0625,ACC45452,RTGS,482636.2,internet,BR009,2024-04-06,PENDING,RTGS via internet
TXN004214,CUST0078,ACC88523,RTGS,19045.58,branch,BR003,2024-07-08,SUCCESS,RTGS via branch
TXN004215,CUST0955,ACC91626,TRANSFER,491656.95,atm,BR008,2024-12-25,SUCCESS,TRANSFER via atm
TXN004216,CUST0545,ACC52909,RTGS,153041.35,upi,BR003,2024-07-17,SUCCESS,RTGS via upi
TXN004217,CUST0632,ACC96339,FD_BOOKING,370723.33,internet,BR004,2024-12-09,SUCCESS,FD_BOOKING via internet
TXN004218,CUST0807,ACC33833,WITHDRAWAL,120596.76,upi,BR001,2024-02-04,SUCCESS,WITHDRAWAL via upi
TXN004219,CUST0879,ACC54416,UPI,202759.38,internet,BR002,2024-11-12,SUCCESS,UPI via internet
TXN004220,CUST0106,ACC37619,RTGS,272878.78,internet,BR006,2024-04-06,SUCCESS,RTGS via internet
TXN004221,CUST0210,ACC71676,FD_BOOKING,7060.96,mobile,BR010,2024-08-08,SUCCESS,FD_BOOKING via mobile
TXN004222,CUST0328,ACC31867,FD_BOOKING,74911.77,upi,BR004,2024-03-09,SUCCESS,FD_BOOKING via upi
TXN004223,CUST0716,ACC28972,WITHDRAWAL,369407.47,pos,BR006,2024-12-16,SUCCESS,WITHDRAWAL via pos
TXN004224,CUST0908,ACC66682,FD_BOOKING,471575.83,mobile,BR009,2024-01-16,SUCCESS,FD_BOOKING via mobile
TXN004225,CUST0229,ACC58992,DEPOSIT,6256.65,upi,BR005,2024-12-11,SUCCESS,DEPOSIT via upi
TXN004226,CUST0738,ACC78577,DEPOSIT,499508.84,internet,BR009,2024-03-20,SUCCESS,DEPOSIT via internet
TXN004227,CUST0043,ACC72371,NEFT,79702.07,atm,BR003,2024-06-24,SUCCESS,NEFT via atm
TXN004228,CUST0452,ACC33553,RTGS,94718.36,upi,BR008,2024-01-25,SUCCESS,RTGS via upi
TXN004229,CUST0771,ACC30608,FD_BOOKING,434479.98,atm,BR004,2024-07-01,SUCCESS,FD_BOOKING via atm
TXN004230,CUST0377,ACC56145,NEFT,66576.15,upi,BR003,2024-07-05,SUCCESS,NEFT via upi
TXN004231,CUST0960,ACC97083,WITHDRAWAL,485982.76,atm,BR006,2024-01-03,SUCCESS,WITHDRAWAL via atm
TXN004232,CUST0203,ACC27783,UPI,373657.78,mobile,BR005,2024-02-27,SUCCESS,UPI via mobile
TXN004233,CUST0293,ACC68173,UPI,462444.15,atm,BR009,2024-09-23,SUCCESS,UPI via atm
TXN004234,CUST0217,ACC73904,WITHDRAWAL,118261.23,atm,BR010,2024-10-18,SUCCESS,WITHDRAWAL via atm
TXN004235,CUST0538,ACC14066,FD_BOOKING,124161.67,mobile,BR009,2024-10-18,SUCCESS,FD_BOOKING via mobile
TXN004236,CUST0078,ACC33047,TRANSFER,327392.95,mobile,BR010,2024-07-26,SUCCESS,TRANSFER via mobile
TXN004237,CUST0464,ACC57679,PAYMENT,379757.42,atm,BR007,2024-05-26,SUCCESS,PAYMENT via atm
TXN004238,CUST0117,ACC30779,FD_BOOKING,463388.09,mobile,BR003,2024-03-01,SUCCESS,FD_BOOKING via mobile
TXN004239,CUST0898,ACC96088,PAYMENT,392484.54,atm,BR005,2024-11-09,SUCCESS,PAYMENT via atm
TXN004240,CUST0135,ACC87081,RTGS,343640.41,atm,BR002,2024-04-17,SUCCESS,RTGS via atm
TXN004241,CUST0077,ACC83269,ATM_WITHDRAWAL,22277.89,upi,BR007,2024-10-19,SUCCESS,ATM_WITHDRAWAL via upi
TXN004242,CUST0208,ACC89326,RTGS,131570.27,branch,BR001,2024-07-22,SUCCESS,RTGS via branch
TXN004243,CUST0205,ACC77986,TRANSFER,308214.79,branch,BR007,2024-03-19,SUCCESS,TRANSFER via branch
TXN004244,CUST0749,ACC59507,DEPOSIT,153133.83,mobile,BR008,2024-09-12,SUCCESS,DEPOSIT via mobile
TXN004245,CUST0815,ACC23868,DEPOSIT,122808.67,upi,BR004,2024-11-01,SUCCESS,DEPOSIT via upi
TXN004246,CUST0613,ACC53654,ATM_WITHDRAWAL,456466.49,internet,BR001,2024-11-19,SUCCESS,ATM_WITHDRAWAL via internet
TXN004247,CUST0308,ACC19609,TRANSFER,107207.27,mobile,BR009,2024-09-18,SUCCESS,TRANSFER via mobile
TXN004248,CUST0692,ACC10219,NEFT,444802.71,pos,BR007,2024-01-17,SUCCESS,NEFT via pos
TXN004249,CUST0906,ACC10475,UPI,49821.17,pos,BR003,2024-04-23,SUCCESS,UPI via pos
TXN004250,CUST0251,ACC64263,NEFT,14769.79,upi,BR006,2024-09-22,SUCCESS,NEFT via upi
TXN004251,CUST0268,ACC45650,PAYMENT,401128.93,atm,BR003,2024-02-27,SUCCESS,PAYMENT via atm
TXN004252,CUST0442,ACC74795,UPI,426853.76,mobile,BR009,2024-04-25,FAILED,UPI via mobile
TXN004253,CUST0733,ACC86983,WITHDRAWAL,342006.0,pos,BR001,2024-05-08,SUCCESS,WITHDRAWAL via pos
TXN004254,CUST0305,ACC41547,DEPOSIT,385592.42,atm,BR010,2024-08-11,FAILED,DEPOSIT via atm
TXN004255,CUST0385,ACC77189,LOAN_EMI,88370.61,pos,BR002,2024-09-25,FAILED,LOAN_EMI via pos
TXN004256,CUST0068,ACC78892,UPI,139708.83,mobile,BR010,2024-02-23,FAILED,UPI via mobile
TXN004257,CUST0913,ACC39936,WITHDRAWAL,61609.0,atm,BR006,2024-10-23,SUCCESS,WITHDRAWAL via atm
TXN004258,CUST0397,ACC10966,PAYMENT,28725.2,upi,BR004,2024-02-05,SUCCESS,PAYMENT via upi
TXN004259,CUST0541,ACC24853,UPI,393296.94,branch,BR005,2024-03-23,SUCCESS,UPI via branch
TXN004260,CUST0144,ACC74740,FD_BOOKING,262988.82,pos,BR002,2024-02-18,SUCCESS,FD_BOOKING via pos
TXN004261,CUST0832,ACC31857,DEPOSIT,207311.06,branch,BR005,2024-02-13,SUCCESS,DEPOSIT via branch
TXN004262,CUST0887,ACC69444,TRANSFER,438420.88,branch,BR009,2024-10-04,SUCCESS,TRANSFER via branch
TXN004263,CUST0353,ACC39523,WITHDRAWAL,467099.63,branch,BR002,2024-08-20,SUCCESS,WITHDRAWAL via branch
TXN004264,CUST0186,ACC52448,WITHDRAWAL,112828.7,upi,BR003,2024-03-07,SUCCESS,WITHDRAWAL via upi
TXN004265,CUST0019,ACC19851,PAYMENT,331285.96,branch,BR003,2024-01-28,SUCCESS,PAYMENT via branch
TXN004266,CUST0909,ACC83403,WITHDRAWAL,416277.0,internet,BR001,2024-02-28,SUCCESS,WITHDRAWAL via internet
TXN004267,CUST0284,ACC60877,RTGS,193819.1,upi,BR004,2024-07-02,FAILED,RTGS via upi
TXN004268,CUST0508,ACC28720,UPI,78444.06,upi,BR005,2024-06-02,SUCCESS,UPI via upi
TXN004269,CUST0586,ACC82274,DEPOSIT,217009.09,mobile,BR006,2024-04-08,FAILED,DEPOSIT via mobile
TXN004270,CUST0372,ACC13568,WITHDRAWAL,477363.63,upi,BR003,2024-07-05,SUCCESS,WITHDRAWAL via upi
TXN004271,CUST0070,ACC14674,LOAN_EMI,421557.17,pos,BR005,2024-07-04,SUCCESS,LOAN_EMI via pos
TXN004272,CUST0037,ACC57603,WITHDRAWAL,405086.97,internet,BR002,2024-04-08,SUCCESS,WITHDRAWAL via internet
TXN004273,CUST0031,ACC87552,ATM_WITHDRAWAL,221620.73,branch,BR010,2024-03-10,PENDING,ATM_WITHDRAWAL via branch
TXN004274,CUST0490,ACC50553,WITHDRAWAL,318898.88,mobile,BR006,2024-10-21,SUCCESS,WITHDRAWAL via mobile
TXN004275,CUST0425,ACC54228,PAYMENT,118327.01,branch,BR004,2024-07-08,SUCCESS,PAYMENT via branch
TXN004276,CUST0530,ACC57435,UPI,139047.41,mobile,BR010,2024-02-19,SUCCESS,UPI via mobile
TXN004277,CUST0517,ACC12547,DEPOSIT,13929.49,pos,BR005,2024-02-13,SUCCESS,DEPOSIT via pos
TXN004278,CUST0387,ACC73981,FD_BOOKING,21995.37,upi,BR005,2024-07-17,SUCCESS,FD_BOOKING via upi
TXN004279,CUST0125,ACC45125,ATM_WITHDRAWAL,181425.21,branch,BR004,2024-10-09,SUCCESS,ATM_WITHDRAWAL via branch
TXN004280,CUST0926,ACC58518,FD_BOOKING,255484.54,upi,BR005,2024-07-28,SUCCESS,FD_BOOKING via upi
TXN004281,CUST0659,ACC31146,DEPOSIT,48930.49,branch,BR010,2024-01-05,SUCCESS,DEPOSIT via branch
TXN004282,CUST0003,ACC22441,ATM_WITHDRAWAL,488771.12,branch,BR010,2024-09-18,FAILED,ATM_WITHDRAWAL via branch
TXN004283,CUST0008,ACC63211,DEPOSIT,421552.84,branch,BR008,2024-06-02,SUCCESS,DEPOSIT via branch
TXN004284,CUST0352,ACC25726,RTGS,462501.64,atm,BR008,2024-08-21,SUCCESS,RTGS via atm
TXN004285,CUST0022,ACC46774,ATM_WITHDRAWAL,47162.47,atm,BR003,2024-11-05,SUCCESS,ATM_WITHDRAWAL via atm
TXN004286,CUST0930,ACC77528,LOAN_EMI,495802.87,upi,BR010,2024-11-14,SUCCESS,LOAN_EMI via upi
TXN004287,CUST0551,ACC93421,NEFT,415829.13,upi,BR008,2024-03-01,SUCCESS,NEFT via upi
TXN004288,CUST0004,ACC43697,NEFT,489541.88,branch,BR001,2024-04-13,SUCCESS,NEFT via branch
TXN004289,CUST0348,ACC39816,LOAN_EMI,243994.42,internet,BR002,2024-05-10,SUCCESS,LOAN_EMI via internet
TXN004290,CUST0740,ACC71474,WITHDRAWAL,343145.38,pos,BR008,2024-05-11,SUCCESS,WITHDRAWAL via pos
TXN004291,CUST0885,ACC48875,FD_BOOKING,290276.01,internet,BR001,2024-09-02,SUCCESS,FD_BOOKING via internet
TXN004292,CUST0644,ACC90899,DEPOSIT,490033.4,upi,BR010,2024-06-10,SUCCESS,DEPOSIT via upi
TXN004293,CUST0998,ACC51305,ATM_WITHDRAWAL,455644.51,internet,BR003,2024-08-23,SUCCESS,ATM_WITHDRAWAL via internet
TXN004294,CUST0261,ACC36624,ATM_WITHDRAWAL,314631.02,branch,BR010,2024-01-19,SUCCESS,ATM_WITHDRAWAL via branch
TXN004295,CUST0164,ACC44219,FD_BOOKING,28437.59,pos,BR002,2024-05-23,SUCCESS,FD_BOOKING via pos
TXN004296,CUST0305,ACC67927,DEPOSIT,75519.2,mobile,BR007,2024-01-15,SUCCESS,DEPOSIT via mobile
TXN004297,CUST0504,ACC17765,ATM_WITHDRAWAL,6475.79,mobile,BR006,2024-03-11,SUCCESS,ATM_WITHDRAWAL via mobile
TXN004298,CUST0938,ACC36496,WITHDRAWAL,94184.96,upi,BR002,2024-08-14,SUCCESS,WITHDRAWAL via upi
TXN004299,CUST0192,ACC81563,DEPOSIT,453749.66,internet,BR005,2024-02-16,SUCCESS,DEPOSIT via internet
TXN004300,CUST0696,ACC14139,WITHDRAWAL,194245.05,atm,BR010,2024-01-12,SUCCESS,WITHDRAWAL via atm
TXN004301,CUST0275,ACC82675,TRANSFER,276899.39,atm,BR004,2024-10-07,SUCCESS,TRANSFER via atm
TXN004302,CUST0869,ACC90082,ATM_WITHDRAWAL,309256.67,branch,BR001,2024-09-06,SUCCESS,ATM_WITHDRAWAL via branch
TXN004303,CUST0434,ACC95422,FD_BOOKING,217090.08,branch,BR003,2024-01-26,SUCCESS,FD_BOOKING via branch
TXN004304,CUST0392,ACC47341,ATM_WITHDRAWAL,138960.42,atm,BR008,2024-07-09,SUCCESS,ATM_WITHDRAWAL via atm
TXN004305,CUST0837,ACC56609,ATM_WITHDRAWAL,84869.59,branch,BR009,2024-05-12,SUCCESS,ATM_WITHDRAWAL via branch
TXN004306,CUST0697,ACC20191,LOAN_EMI,123981.89,pos,BR010,2024-10-05,SUCCESS,LOAN_EMI via pos
TXN004307,CUST0904,ACC12046,RTGS,289517.84,mobile,BR009,2024-07-04,SUCCESS,RTGS via mobile
TXN004308,CUST0534,ACC55134,FD_BOOKING,382378.52,branch,BR005,2024-04-17,SUCCESS,FD_BOOKING via branch
TXN004309,CUST0157,ACC52248,FD_BOOKING,70563.53,mobile,BR003,2024-11-28,SUCCESS,FD_BOOKING via mobile
TXN004310,CUST0780,ACC63661,FD_BOOKING,416457.13,branch,BR009,2024-02-28,SUCCESS,FD_BOOKING via branch
TXN004311,CUST0811,ACC79349,DEPOSIT,389498.23,mobile,BR009,2024-04-26,SUCCESS,DEPOSIT via mobile
TXN004312,CUST0903,ACC15597,FD_BOOKING,97461.39,atm,BR008,2024-04-01,SUCCESS,FD_BOOKING via atm
TXN004313,CUST0555,ACC39488,DEPOSIT,113575.81,pos,BR005,2024-01-04,SUCCESS,DEPOSIT via pos
TXN004314,CUST0653,ACC72227,UPI,395894.68,pos,BR003,2024-12-23,SUCCESS,UPI via pos
